STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1443;20200525;   10;  10.4;   2.3;    3;   0.0;   0;   11.617;-999;   3.1;  10.4; 1003.96;   14.1;   67.00;   20.8;    6.2;    3.7;eor
       1443;20200526;   10;  11.9;   3.1;    3;   0.0;   0;   13.900;-999;   2.9;  10.5; 1003.60;   15.5;   62.13;   21.8;    6.9;    2.9;eor
       1443;20200527;   10;  10.3;   2.9;    3;   0.0;   0;   13.933;-999;   1.2;   9.5; 1002.25;   16.7;   53.54;   23.9;    6.7;    3.3;eor
       1443;20200528;   10;  11.1;   2.8;    3;   0.0;   0;   10.117;-999;   2.1;  10.3;  998.83;   16.8;   56.17;   23.1;    7.9;    4.5;eor
       1443;20200529;   10;  10.1;   3.4;    3;   0.0;   0;   11.083;-999;   1.6;   7.8;  994.77;   17.7;   38.83;   22.9;    9.8;    6.4;eor
       1443;20200530;   10;   8.8;   2.5;    3;   0.0;   0;    8.583;-999;   3.8;   8.4;  991.26;   15.7;   50.04;   22.1;    7.1;    2.4;eor
       1443;20200531;   10;   9.9;   2.6;    3;   0.0;   0;   13.100;-999;   2.3;   8.3;  990.03;   16.1;   49.04;   23.3;    5.9;    1.9;eor
       1443;20200601;   10;  11.4;   2.6;    3;   0.0;   0;   12.733;-999;   2.0;   9.4;  989.68;   20.4;   40.08;   28.1;   12.8;    8.6;eor
       1443;20200602;   10;   8.1;   2.1;    3;   0.0;   0;   14.000;-999;   4.5;  11.3;  987.10;   20.1;   50.79;   27.6;    9.6;    5.3;eor
       1443;20200603;   10;  10.4;   2.0;    3;   5.8;   6;    7.100;-999;   7.1;  13.2;  977.92;   18.9;   63.21;   26.8;   12.1;    8.4;eor
       1443;20200604;   10;  10.8;   3.9;    3;   9.0;   8;    0.717;-999;   7.8;  14.2;  970.82;   16.5;   76.63;   20.2;   12.1;   12.0;eor
       1443;20200605;   10;  15.5;   4.9;    3;   6.3;   6;    0.017;-999;   7.9;  12.4;  974.39;   13.6;   79.79;   15.7;   11.5;   11.1;eor
       1443;20200606;   10;  15.3;   4.7;    3;  11.0;   6;    0.183;-999;   8.0;  13.9;  977.61;   14.4;   84.29;   18.0;   12.4;   11.5;eor
       1443;20200607;   10;   7.4;   2.2;    3;   0.0;   6;    2.050;-999;   7.4;  11.8;  981.85;   14.1;   74.21;   18.8;   10.2;    8.4;eor
       1443;20200608;   10;   6.4;   1.6;    3;   1.8;   6;    2.233;-999;   7.8;  12.1;  984.54;   14.0;   77.04;   18.2;    8.8;    7.7;eor
       1443;20200609;   10;   6.2;   1.7;    3;   3.6;   6;    0.000;-999;   7.9;  13.4;  986.07;   13.0;   89.54;   15.0;   10.9;    9.5;eor
       1443;20200610;   10;   6.7;   2.0;    3;   2.3;   6;    0.367;-999;   7.9;  14.2;  985.04;   14.7;   85.58;   17.9;   12.5;   12.3;eor
       1443;20200611;   10;   7.5;   2.4;    3;   0.0;   6;    7.433;-999;   6.9;  14.4;  981.09;   16.8;   76.54;   21.7;   12.8;   12.7;eor
       1443;20200612;   10;  11.6;   2.4;    3;   0.0;   0;   12.250;-999;   5.5;  15.4;  977.84;   19.9;   68.67;   28.8;   10.6;    8.5;eor
       1443;20200613;   10;  11.1;   2.3;    3;   2.9;   6;    1.933;-999;   6.6;  15.6;  984.09;   17.6;   78.58;   24.6;   12.4;   10.1;eor
       1443;20200614;   10;   6.9;   2.6;    3;   2.2;   6;    0.450;-999;   8.0;  15.2;  988.78;   16.2;   82.71;   18.7;   12.3;   10.0;eor
       1443;20200615;   10;   6.0;   1.3;    3;   0.0;   0;    5.533;-999;   7.6;  13.9;  990.33;   17.1;   73.46;   23.0;   10.6;    8.4;eor
       1443;20200616;   10;   9.3;   1.8;    3;   0.0;   6;    5.117;-999;   7.5;  15.0;  987.79;   18.0;   74.08;   23.2;   13.2;   10.4;eor
       1443;20200617;   10;  11.5;   2.6;    3;  16.0;   6;    0.017;-999;   7.2;  15.1;  984.71;   14.8;   89.38;   17.1;   12.0;    9.0;eor
       1443;20200618;   10;   8.6;   2.5;    3;   0.0;   6;   10.350;-999;   4.1;  12.7;  986.21;   17.1;   67.29;   23.0;    9.0;    6.3;eor
       1443;20200619;   10;   7.0;   2.1;    3;   0.0;   6;    4.283;-999;   7.5;  13.8;  990.45;   16.7;   73.58;   21.8;   11.5;    9.0;eor
       1443;20200620;   10;   8.0;   1.7;    3;   0.0;   0;    4.867;-999;   7.2;  13.9;  993.20;   17.7;   70.38;   22.9;   12.5;   10.6;eor
       1443;20200621;   10;   6.5;   1.6;    3;   0.1;   6;   13.283;-999;   3.4;  13.9;  993.51;   19.7;   63.33;   25.4;   11.7;    8.7;eor
       1443;20200622;   10;   8.0;   2.1;    3;   0.0;   0;   11.167;-999;   3.3;  14.2;  996.10;   20.3;   61.67;   24.9;   14.0;   10.3;eor
       1443;20200623;   10;  11.1;   3.0;    3;   0.0;   0;   14.000;-999;   0.5;  14.8;  994.25;   20.9;   61.21;   27.8;   12.1;    9.0;eor
       1443;20200624;   10;  11.1;   3.3;    3;   0.0;   0;   14.000;-999;   0.0;  13.1;  991.32;   24.0;   45.13;   29.8;   15.1;   11.2;eor
       1443;20200625;   10;   7.4;   2.1;    3;   0.2;   6;   13.967;-999;   0.0;  14.0;  988.60;   22.8;   52.17;   29.5;   13.4;   10.9;eor
       1443;20200626;   10;  16.5;   2.6;    3;   4.3;   6;    4.550;-999;   6.7;  18.0;  986.06;   21.6;   70.67;   28.8;   17.0;   14.3;eor
       1443;20200627;   10;  11.9;   3.9;    3;   5.9;   6;    9.000;-999;   4.8;  16.6;  986.27;   23.4;   59.88;   28.7;   15.3;   12.9;eor
       1443;20200628;   10;  14.5;   4.3;    3;   5.5;   6;    7.100;-999;   6.9;  17.2;  988.52;   21.2;   70.38;   26.6;   15.4;   14.9;eor
       1443;20200629;   10;  12.3;   2.6;    3;   3.3;   6;    3.233;-999;   6.5;  15.7;  987.65;   18.2;   75.58;   22.6;   14.7;   12.1;eor
       1443;20200630;   10;  11.0;   3.8;    3;   0.0;   0;    8.117;-999;   3.9;  13.4;  986.33;   20.2;   57.92;   25.7;   14.4;   11.8;eor
       1443;20200701;   10;  13.4;   3.4;    3;   3.0;   6;   12.767;-999;   2.4;  17.0;  983.15;   23.2;   62.42;   30.2;   13.9;   11.4;eor
       1443;20200702;   10;  11.4;   2.6;    3;   0.1;   6;    1.033;-999;   7.8;  17.8;  986.25;   20.5;   73.83;   23.8;   16.8;   16.2;eor
       1443;20200703;   10;   7.1;   1.8;    3;   0.0;   0;    7.433;-999;   5.0;  13.1;  991.32;   19.2;   60.33;   23.9;   12.3;    9.6;eor
       1443;20200704;   10;  10.9;   3.2;    3;   0.0;   6;   12.333;-999;   5.4;  12.5;  992.36;   20.4;   55.67;   26.3;   10.5;    7.9;eor
       1443;20200705;   10;  12.8;   6.0;    3;   1.9;   6;   11.483;-999;   3.5;  16.3;  990.14;   24.2;   53.92;   28.3;   20.9;   19.6;eor
       1443;20200706;   10;  12.2;   3.6;    3;   0.0;   6;    7.633;-999;   4.1;  13.2;  990.62;   18.8;   61.50;   23.1;    9.7;    6.5;eor
       1443;20200707;   10;   7.5;   1.8;    3;   0.0;   0;   14.017;-999;   0.4;  10.0;  992.20;   16.8;   56.96;   23.9;    7.8;    4.8;eor
       1443;20200708;   10;   9.6;   2.3;    3;   0.0;   0;   11.833;-999;   4.8;  11.9;  990.03;   20.3;   53.83;   28.6;    9.4;    6.6;eor
       1443;20200709;   10;  10.5;   2.5;    3;   0.0;   0;   11.883;-999;   3.3;  13.4;  987.99;   23.9;   49.50;   31.8;   13.5;   10.8;eor
       1443;20200710;   10;  13.9;   4.1;    3;   0.5;   6;    7.883;-999;   3.8;  14.1;  986.60;   23.6;   49.88;   30.0;   15.4;   13.7;eor
       1443;20200711;   10;  12.6;   2.9;    3;   0.0;   0;   11.817;-999;   2.9;  11.7;  993.82;   18.9;   56.46;   24.2;   11.5;    7.4;eor
       1443;20200712;   10;   9.6;   2.9;    3;   0.0;   0;   13.950;-999;   0.8;   9.7;  995.02;   19.7;   47.04;   27.4;    9.3;    5.5;eor
       1443;20200713;   10;  10.3;   2.7;    3;   0.0;   0;   13.833;-999;   7.0;  10.6;  992.06;   20.6;   46.21;   27.2;   10.9;    6.9;eor
       1443;20200714;   10;   8.5;   1.8;    3;   0.6;   6;   10.983;-999;   5.6;  10.7;  987.17;   21.1;   46.54;   28.3;   10.8;    7.6;eor
       1443;20200715;   10;   7.3;   1.9;    3;   7.7;   6;    0.250;-999;   7.8;  15.4;  987.49;   17.1;   79.46;   21.2;   15.1;   14.7;eor
       1443;20200716;   10;   6.2;   1.6;    3;   3.7;   6;    0.000;-999;   7.9;  16.4;  991.10;   16.4;   88.29;   18.0;   15.1;   15.0;eor
       1443;20200717;   10;   5.8;   1.8;    3;   0.0;   6;    1.917;-999;   7.5;  15.7;  992.12;   17.6;   79.38;   22.6;   14.1;   12.3;eor
       1443;20200718;   10;   8.4;   2.0;    3;   0.0;   0;   12.967;-999;   5.0;  13.1;  990.85;   19.4;   62.33;   27.4;   10.7;    8.2;eor
       1443;20200719;   10;   7.4;   1.7;    3;   0.0;   0;   13.133;-999;   3.1;  12.8;  988.70;   20.9;   56.17;   29.2;   10.8;    7.9;eor
       1443;20200720;   10;   8.2;   1.9;    3;   0.0;   0;   12.300;-999;   3.0;  13.1;  988.61;   23.2;   52.21;   32.1;   12.9;    9.9;eor
       1443;20200721;   10;   7.5;   2.0;    3;   0.0;   6;   10.350;-999;   3.4;  14.9;  992.21;   21.6;   59.46;   28.3;   15.1;   11.8;eor
       1443;20200722;   10;   5.8;   1.8;    3;   0.0;   0;    9.417;-999;   4.1;  12.7;  991.40;   21.3;   51.08;   29.2;   14.0;   11.6;eor
       1443;20200723;   10;   7.1;   1.8;    3;   0.0;   6;   12.867;-999;   5.1;  12.2;  987.94;   20.9;   53.21;   28.8;   13.1;   10.7;eor
       1443;20200724;   10;   9.8;   1.9;    3;   0.0;   6;    2.567;-999;   6.7;  13.5;  985.86;   20.5;   57.96;   28.0;   15.2;   12.4;eor
       1443;20200725;   10;   9.1;   2.2;    3;   1.7;   6;   11.383;-999;   5.9;  13.1;  985.98;   22.9;   50.50;   29.9;   13.2;   10.7;eor
       1443;20200726;   10;  12.2;   2.9;    3;   1.2;   6;    3.817;-999;   7.1;  16.6;  986.90;   21.2;   67.71;   27.0;   15.2;   12.4;eor
       1443;20200727;   10;  10.9;   2.6;    3;   0.0;   0;   13.533;-999;   0.7;  14.6;  987.00;   24.3;   53.67;   32.9;   12.7;   10.2;eor
       1443;20200728;   10;  11.9;   3.9;    3;   0.0;   0;    5.783;-999;   4.7;  15.5;  986.60;   24.9;   49.96;   30.2;   18.0;   15.4;eor
       1443;20200729;   10;   7.3;   2.0;    3;   0.0;   0;   13.117;-999;   3.3;  12.0;  991.32;   21.6;   49.33;   28.4;   13.5;   10.3;eor
       1443;20200730;   10;   7.3;   1.7;    3;   0.0;   0;   13.250;-999;   0.0;  11.3;  990.64;   22.9;   45.38;   32.8;   11.6;    8.7;eor
       1443;20200731;   10;   6.2;   1.6;    3;   0.0;   0;   12.650;-999;  -999;  13.0;  988.23;   25.3;   41.50;   35.6;   15.0;   12.5;eor
       1443;20200801;   10;  12.9;   2.7;    3;   5.8;   6;    7.833;-999;   6.7;  16.9;  987.05;   26.9;   50.63;   34.6;   19.3;   16.1;eor
       1443;20200802;   10;   7.9;   2.0;    3;  16.0;   8;    0.017;-999;   8.0;  19.9;  987.28;   20.4;   83.17;   23.9;   17.4;   16.6;eor
       1443;20200803;   10;   9.2;   1.9;    3;  23.5;   8;    3.567;-999;   8.0;  16.7;  984.68;   17.8;   83.42;   24.1;   14.9;   13.5;eor
       1443;20200804;   10;   6.9;   1.6;    3;   0.0;   6;    4.083;-999;   6.0;  14.6;  988.42;   17.3;   75.79;   22.2;   11.8;    9.9;eor
       1443;20200805;   10;   8.9;   1.9;    3;   0.0;   0;   12.917;-999;   0.3;  12.1;  989.62;   19.8;   58.08;   28.1;    9.5;    7.3;eor
       1443;20200806;   10;   7.0;   1.8;    3;   0.0;   0;   12.900;-999;   1.1;  15.1;  990.90;   21.6;   60.79;   29.4;   12.3;    9.6;eor
       1443;20200807;   10;   7.2;   1.8;    3;   0.0;   0;   12.800;-999;  -999;  18.4;  991.16;   24.0;   59.50;   32.5;   15.3;   12.7;eor
       1443;20200808;   10;   5.8;   1.6;    3;   0.0;   0;   12.700;-999;  -999;  -999;    -999;   25.0;-999;   34.0;   16.8;   14.1;eor
       1443;20200809;   10;   7.4;   1.8;    3;   0.0;   0;   13.000;-999;  -999;  -999;    -999;   26.4;-999;   35.5;   16.7;   14.2;eor
       1443;20200810;   10;   6.3;   1.6;    3;   0.0;   0;   12.000;-999;  -999;  -999;  986.27;   24.4;-999;   34.5;   16.7;   13.9;eor
       1443;20200811;   10;   9.7;   1.8;    3;   0.0;   6;    9.000;-999;  -999;  18.2;  987.18;   26.4;   55.29;   34.5;   18.0;   16.3;eor
       1443;20200812;   10;  12.6;   2.7;    3;   0.0;   6;    9.550;-999;   4.9;  19.1;  986.56;   26.0;   59.54;   33.7;   18.3;   16.2;eor
       1443;20200813;   10;   9.4;   2.0;    3;   0.6;   6;    3.433;-999;   7.3;  17.9;  986.46;   25.3;   56.42;   31.6;   19.6;   17.2;eor
       1443;20200814;   10;  10.2;   2.6;    3;   0.0;   6;    3.833;-999;   6.2;  18.9;  987.62;   22.2;   71.17;   26.7;   17.4;   15.4;eor
       1443;20200815;   10;   7.7;   1.5;    3;   0.0;   0;   11.867;-999;   3.2;  17.8;  986.45;   23.1;   66.71;   30.7;   15.9;   13.5;eor
       1443;20200816;   10;  17.6;   1.9;    3;  11.2;   8;   10.633;-999;   5.5;  17.1;  983.11;   23.8;   61.75;   32.0;   15.2;   12.1;eor
       1443;20200817;   10;   8.1;   1.9;    3;   0.0;   6;    6.050;-999;   7.1;  17.6;  984.30;   21.5;   70.38;   27.3;   16.5;   15.6;eor
       1443;20200818;   10;   8.1;   1.7;    3;   0.0;   6;    8.117;-999;   4.9;  15.8;  985.19;   21.0;   65.71;   26.9;   15.2;   12.7;eor
       1443;20200819;   10;   5.2;   1.4;    3;   0.0;   6;    7.317;-999;   6.2;  15.9;  983.18;   22.2;   62.38;   28.4;   13.5;   11.0;eor
       1443;20200820;   10;  10.4;   2.1;    3;   0.0;   0;   11.467;-999;   2.9;  16.4;  982.12;   26.8;   51.13;   34.9;   18.6;   17.0;eor
       1443;20200821;   10;  10.4;   2.1;    3;   0.3;   6;   11.300;-999;   2.2;  17.1;  984.61;   26.8;   52.17;   35.1;   17.8;   15.0;eor
       1443;20200822;   10;  10.9;   3.4;    3;   0.2;   6;    4.617;-999;   5.5;  16.4;  991.10;   22.9;   59.33;   27.4;   16.6;   14.1;eor
       1443;20200823;   10;  11.7;   2.9;    3;   0.0;   6;    4.800;-999;   6.7;  12.9;  991.57;   20.2;   55.88;   25.7;   14.9;   13.2;eor
       1443;20200824;   10;   8.9;   2.0;    3;   0.0;   0;    5.717;-999;   6.8;  11.6;  990.14;   19.2;   54.17;   24.9;   12.9;   10.1;eor
       1443;20200825;   10;   9.5;   2.2;    3;   0.0;   6;    3.983;-999;   5.9;  11.3;  985.83;   20.5;   51.50;   27.2;   10.2;    7.2;eor
       1443;20200826;   10;  17.6;   6.0;    3;   0.0;   0;    7.667;-999;   6.0;  12.5;  988.26;   22.9;   45.63;   26.5;   14.7;    9.7;eor
       1443;20200827;   10;   6.4;   1.7;    3;   0.0;   0;    5.467;-999;   4.6;  11.4;  988.10;   19.3;   54.42;   26.1;   10.1;    6.8;eor
       1443;20200828;   10;  11.7;   4.1;    3;  14.4;   6;    0.117;-999;   7.2;  15.0;  979.16;   18.9;   68.83;   23.3;   15.4;   12.8;eor
       1443;20200829;   10;  10.1;   2.7;    3;   3.2;   6;    0.567;-999;   7.9;  13.7;  979.13;   17.2;   70.42;   19.2;   13.9;   13.0;eor
       1443;20200830;   10;   7.2;   2.0;    3;  28.4;   6;    0.000;-999;   7.7;  14.8;  982.90;   14.1;   92.17;   14.8;   12.0;    9.9;eor
       1443;20200831;   10;   8.7;   1.9;    3;   0.0;   6;    4.867;-999;   6.9;  13.3;  989.26;   15.2;   78.21;   20.2;   10.3;    7.8;eor
       1443;20200901;   10;   7.3;   1.5;    3;   1.4;   6;    2.367;-999;   7.9;  14.6;  988.72;   15.6;   83.29;   20.4;   13.0;   12.9;eor
       1443;20200902;   10;   9.5;   1.8;    3;   0.0;   6;    8.517;-999;   4.6;  13.3;  989.90;   16.0;   75.38;   22.0;   10.7;    8.2;eor
       1443;20200903;   10;   8.8;   2.4;    3;   0.0;   0;   11.000;-999;   5.2;  12.0;  994.33;   17.5;   63.92;   24.4;    8.6;    5.8;eor
       1443;20200904;   10;   6.0;   1.5;    3;   0.0;   0;   11.317;-999;   2.9;  14.1;  994.90;   20.5;   61.75;   29.7;   11.1;    8.7;eor
       1443;20200905;   10;  10.9;   3.5;    3;   0.0;   0;    4.867;-999;   5.7;  14.7;  990.44;   21.0;   61.17;   28.0;   14.5;   11.6;eor
       1443;20200906;   10;   8.2;   2.0;    3;   0.0;   0;    2.717;-999;   6.6;  12.3;  991.59;   16.0;   68.67;   20.0;    9.8;    7.0;eor
       1443;20200907;   10;  10.6;   2.3;    3;   0.0;   0;    9.933;-999;   3.3;  11.1;  994.77;   15.5;   66.29;   23.5;    8.2;    6.1;eor
       1443;20200908;   10;   6.5;   1.2;    3;   0.0;   0;   11.500;-999;   0.6;  12.2;  998.39;   16.3;   68.92;   25.2;    7.7;    4.4;eor
       1443;20200909;   10;   5.7;   1.1;    3;   0.0;   0;   11.467;-999;   0.1;  13.2;  994.91;   18.1;   67.54;   27.5;    9.6;    6.0;eor
       1443;20200910;   10;   9.5;   2.4;    3;   0.0;   0;   10.717;-999;   3.7;  15.5;  991.36;   18.6;   72.54;   25.7;   11.1;    8.7;eor
       1443;20200911;   10;   7.9;   1.6;    3;   0.0;   0;   11.050;-999;   3.5;  16.6;  988.78;   19.9;   73.21;   26.9;   13.1;   10.2;eor
       1443;20200912;   10;   5.6;   1.2;    3;   0.0;   0;   10.833;-999;   0.4;  15.7;  992.05;   20.2;   70.38;   28.5;   12.9;   10.0;eor
       1443;20200913;   10;   5.8;   1.5;    3;   0.0;   0;   11.000;-999;   2.2;  15.5;  997.05;   20.2;   68.42;   28.8;   11.0;    8.5;eor
       1443;20200914;   10;   4.2;   1.0;    3;   0.0;   0;   11.000;-999;   3.9;  14.9;  995.97;   20.6;   66.33;   31.0;   12.0;    8.5;eor
       1443;20200915;   10;   5.7;   1.3;    3;   0.0;   0;   11.083;-999;   1.0;  15.4;  992.70;   22.0;   63.00;   32.0;   13.3;    9.8;eor
       1443;20200916;   10;  10.2;   1.5;    3;   0.0;   0;    6.750;-999;   6.5;  15.7;  991.21;   21.8;   63.21;   31.6;   14.7;   12.3;eor
       1443;20200917;   10;  10.2;   2.8;    3;   0.0;   0;   10.733;-999;   1.4;  16.4;  992.60;   19.9;   71.25;   26.8;   14.7;   11.1;eor
       1443;20200918;   10;   8.4;   2.2;    3;   0.0;   0;   10.767;-999;   0.0;  14.8;  992.17;   19.1;   68.88;   26.5;   11.8;    8.2;eor
       1443;20200919;   10;   4.8;   1.3;    3;   0.0;   0;    6.583;-999;   5.5;  15.8;  989.30;   18.8;   74.21;   26.3;   11.3;    9.0;eor
       1443;20200920;   10;   5.9;   1.4;    3;   0.0;   0;   10.000;-999;   2.4;  14.6;  986.68;   18.2;   72.33;   25.5;   12.5;    9.2;eor
       1443;20200921;   10;   6.5;   1.6;    3;   0.0;   6;   10.567;-999;   1.9;  14.1;  986.88;   19.2;   66.58;   27.2;   10.3;    6.7;eor
       1443;20200922;   10;  10.9;   2.2;    3;   0.1;   6;    6.417;-999;   5.0;  15.3;  983.75;   19.9;   68.04;   26.9;   12.6;    8.9;eor
       1443;20200923;   10;  11.4;   4.3;    3;   0.0;   6;    5.117;-999;   6.5;  14.6;  981.22;   19.7;   64.29;   23.6;   14.9;   11.9;eor
       1443;20200924;   10;  11.3;   4.5;    3;  14.1;   6;    3.033;-999;   7.8;  14.4;  978.80;   18.8;   67.29;   23.1;   15.1;   13.0;eor
       1443;20200925;   10;  14.0;   5.0;    3;   3.3;   6;    0.033;-999;   7.7;  10.5;  975.25;   11.6;   76.88;   16.1;    9.0;    8.1;eor
       1443;20200926;   10;  14.0;   5.9;    3;  12.5;   6;    0.000;-999;   7.8;   9.4;  976.58;    8.8;   83.04;    9.3;    8.4;    7.1;eor
       1443;20200927;   10;  15.6;   5.1;    3;   0.0;   6;    0.567;-999;   6.5;   9.0;  976.87;    9.5;   76.88;   13.2;    4.7;    2.1;eor
       1443;20200928;   10;   8.3;   2.5;    3;   5.5;   6;    6.400;-999;   4.9;   9.6;  983.91;   10.5;   76.83;   16.5;    3.1;    0.3;eor
       1443;20200929;   10;  11.9;   4.0;    3;   0.5;   6;    0.000;-999;   7.8;  11.8;  990.55;   12.3;   82.92;   14.8;    9.0;    6.9;eor
       1443;20200930;   10;   5.2;   1.1;    3;   0.0;   0;    9.683;-999;   4.2;  11.5;  987.15;   12.4;   81.50;   19.9;    6.3;    4.0;eor
       1443;20201001;   10;  11.6;   2.5;    3;   1.4;   6;    2.733;-999;   7.4;  12.2;  978.31;   12.9;   82.54;   20.1;    7.1;    4.7;eor
       1443;20201002;   10;   8.3;   2.2;    3;   0.9;   6;    0.300;   0;   7.8;  12.8;  963.97;   13.3;   83.63;   16.6;   10.1;    8.7;eor
       1443;20201003;   10;  16.9;   4.2;    3;   6.7;   6;    5.050;   0;   5.8;  10.0;  965.50;   12.9;   68.58;   16.9;    8.0;    7.3;eor
       1443;20201004;   10;  20.5;   4.8;    3;   3.8;   6;    4.533;   0;   6.8;   9.7;  972.25;   13.6;   62.83;   17.9;   10.1;    8.2;eor
       1443;20201005;   10;  16.1;   5.4;    3;   0.8;   6;    0.000;   0;   7.5;  10.0;  979.29;   12.6;   68.54;   14.8;   10.2;    8.1;eor
       1443;20201006;   10;  16.6;   6.3;    3;  17.1;   6;    0.750;   0;   7.7;  11.4;  981.38;   13.6;   73.79;   16.8;   11.6;   10.0;eor
       1443;20201007;   10;  12.2;   5.3;    3;   0.6;   6;    1.233;   0;   7.6;  11.7;  989.05;   12.8;   79.33;   15.1;   10.8;    9.2;eor
       1443;20201008;   10;  11.8;   5.2;    3;   0.0;   0;    3.850;   0;   7.0;  12.0;  994.39;   15.4;   69.00;   19.4;   12.0;   10.1;eor
       1443;20201009;   10;  11.7;   4.7;    3;   8.9;   6;    2.283;   0;   7.6;  12.6;  993.03;   16.2;   68.38;   19.1;   13.8;   12.0;eor
       1443;20201010;   10;  10.5;   2.2;    3;   3.4;   6;    0.417;   0;   6.9;  11.3;  994.11;   10.3;   89.21;   14.7;    3.9;    1.0;eor
       1443;20201011;   10;   6.8;   1.1;    3;   3.3;   6;    0.983;   0;   5.0;   8.8;  993.01;    6.6;   90.71;   11.6;    1.9;   -0.4;eor
       1443;20201012;   10;   4.9;   1.0;    3;   1.1;   6;    0.917;   0;   6.4;   8.8;  992.48;    6.8;   89.50;   11.3;    1.8;   -0.5;eor
       1443;20201013;   10;   4.6;   1.2;    3;   0.0;   0;    6.950;   0;   7.8;   8.4;  984.98;    6.7;   85.79;   12.9;    1.2;   -1.1;eor
       1443;20201014;   10;   8.5;   1.9;    3;   0.0;   0;    5.617;-999;   5.9;   8.0;  984.48;    7.4;   79.38;   13.3;    3.4;    1.2;eor
       1443;20201015;   10;   7.0;   2.3;    3;   1.5;   6;    0.067;-999;   7.8;   9.8;  986.14;    8.0;   91.17;   10.1;    4.6;    2.3;eor
       1443;20201016;   10;   6.7;   2.5;    3;   0.0;   6;    0.000;-999;   7.9;  10.8;  989.50;    9.4;   91.96;   11.0;    7.8;    6.4;eor
       1443;20201017;   10;   4.2;   1.6;    3;   0.1;   6;    0.950;-999;   7.9;   9.5;  991.18;    8.4;   86.92;   11.1;    6.5;    6.1;eor
       1443;20201018;   10;   4.4;   1.0;    3;   0.0;   0;    2.333;-999;   7.7;   9.3;  994.78;    8.7;   83.67;   13.2;    6.5;    6.0;eor
       1443;20201019;   10;   4.2;   1.1;    3;   0.0;   0;    8.267;-999;   7.0;   8.8;  993.35;    8.9;   79.21;   15.0;    2.7;   -0.2;eor
       1443;20201020;   10;   6.0;   1.3;    3;   0.0;   0;    3.567;-999;   7.8;   9.4;  986.67;   10.5;   76.54;   19.9;    1.7;   -1.2;eor
       1443;20201021;   10;  10.1;   2.5;    3;   0.0;   0;    0.950;   0;   8.0;  11.4;  983.39;   14.9;   69.46;   19.4;    9.1;    6.5;eor
       1443;20201022;   10;  10.7;   2.4;    3;   7.7;   6;    1.150;   0;   7.9;  13.4;  988.44;   17.4;   69.17;   23.0;   14.3;   11.9;eor
       1443;20201023;   10;   7.5;   2.1;    3;   7.4;   6;    0.000;   0;   7.7;  15.3;  987.20;   15.0;   90.21;   16.1;   13.7;   12.5;eor
       1443;20201024;   10;  10.0;   4.1;    3;   0.0;   0;    5.133;   0;   6.5;  12.0;  989.76;   13.5;   77.46;   17.0;    8.6;    4.7;eor
       1443;20201025;   10;  11.0;   2.1;    3;  11.5;   6;    6.250;   0;   7.4;  10.3;  980.74;   12.5;   73.42;   19.1;    4.6;    1.8;eor
       1443;20201026;   10;   9.6;   3.4;    3;   5.3;   6;    0.000;   0;   7.7;  10.3;  979.84;    9.7;   85.13;   12.4;    7.7;    5.5;eor
       1443;20201027;   10;  11.3;   4.0;    3;   0.7;   6;    1.833;   0;   6.8;   8.5;  983.70;   10.1;   69.54;   13.0;    7.1;    3.5;eor
       1443;20201028;   10;  13.9;   5.0;    3;   2.2;   6;    1.583;   0;   7.8;  11.1;  986.77;   13.5;   71.83;   15.3;   10.9;    9.8;eor
       1443;20201029;   10;  15.3;   5.7;    3;   0.8;   6;    0.000;   0;   7.8;  11.5;  993.27;   12.8;   77.79;   14.0;   11.5;   10.2;eor
       1443;20201030;   10;  12.5;   4.8;    3;   0.0;   0;    2.533;   0;   5.4;  11.4;  997.44;   12.7;   77.75;   16.4;    4.8;    1.8;eor
       1443;20201031;   10;   4.6;   1.0;    3;   0.0;   0;    8.533;   0;   3.1;   9.8;  994.78;    9.0;   85.67;   18.0;    2.8;   -0.6;eor
       1443;20201101;    3;  11.5;   5.1;    3;  10.7;   6;    0.000;   0;   7.8;  13.7;  991.53;   16.6;   72.75;   19.7;   11.8;    7.0;eor
       1443;20201102;    3;  12.1;   4.5;    3;   0.9;   6;    0.150;   0;   7.7;  15.3;  990.38;   19.8;   66.08;   22.4;   17.4;   15.3;eor
       1443;20201103;    3;  13.2;   2.4;    3;   6.7;   6;    0.000;   0;   7.8;  11.5;  997.00;   11.2;   86.63;   19.1;    8.1;    7.6;eor
       1443;20201104;    3;   5.4;   2.0;    3;   0.0;   6;    0.000;   0;   7.9;   9.5; 1001.89;    8.3;   86.92;    9.5;    7.5;    6.8;eor
       1443;20201105;    3;   6.2;   1.9;    3;   0.0;   0;    1.817;   0;   7.1;   9.0; 1005.97;    8.7;   80.29;   12.0;    4.9;    1.4;eor
       1443;20201106;    3;   3.6;   1.0;    3;   0.0;   0;    3.817;   0;   2.5;   7.7; 1002.54;    4.5;   92.17;   10.1;    1.1;   -1.7;eor
       1443;20201107;    3;   2.5;   0.8;    3;   0.0;   0;    6.117;   0;   3.0;   8.3;  997.36;    5.9;   89.42;   13.3;    0.6;   -1.8;eor
